publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype, depthtype,evaluationmethod, evaluationstatus, evaluationmode, earthmodel, usedphasecount,usedstationcount,magnitudestationcount, minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
3253337,earthquake,2010-02-07T04:53:09.311Z,2013-07-09T14:16:00.000Z,175.42499,-41.00674,1.767,25.3676,ML,,GROPE,reviewed,,nz1dr,12,6,7,0.127,143,0.09302,0.231
3253330,earthquake,2010-02-07T04:24:46.141Z,2013-07-09T14:16:00.000Z,167.46779,-44.96434,2.964,100.5382,ML,,GROPE,reviewed,,nz1dr,13,9,10,0.436,203,0.17129,0.217
3253329,earthquake,2010-02-07T04:21:07.267Z,2013-07-09T14:16:00.000Z,175.57536,-38.8954,2.694,139.6748,ML,,GROPE,reviewed,,nz1dr,6,4,3,0.433,289,0.02285,0.216
3253323,earthquake,2010-02-07T04:01:31.036Z,2013-07-09T14:16:00.000Z,175.75584,-38.92082,1.426,5,ML,operator assigned,GROPE,reviewed,,nz1dr,7,4,5,0.054,153,0.09638,0.284
3253305,earthquake,2010-02-07T03:13:53.542Z,2013-07-09T14:16:00.000Z,173.85741,-42.10972,2.183,5,ML,operator assigned,GROPE,reviewed,,nz1dr,9,6,5,0.386,198,0.2265,0.253
3253302,earthquake,2010-02-07T03:02:51.853Z,2013-07-09T14:16:00.000Z,176.68236,-39.71298,2.975,56.7895,ML,,GROPE,reviewed,,nz1dr,37,33,19,0.171,50,0.20182,0.165
3253293,earthquake,2010-02-07T02:33:41.594Z,2013-07-09T14:16:00.000Z,175.74834,-38.91852,1.563,5,ML,operator assigned,GROPE,reviewed,,nz1dr,11,7,7,0.053,141,0.09066,0.279
3253291,earthquake,2010-02-07T02:28:59.335Z,2013-07-09T14:16:00.000Z,175.75156,-38.91349,2.361,6.8869,ML,,GROPE,reviewed,,nz1dr,31,26,16,0.048,67,0.19224,0.208
3253283,earthquake,2010-02-07T02:03:16.722Z,2013-07-09T14:16:00.000Z,173.18848,-39.97483,3.006,5,ML,operator assigned,GROPE,reviewed,,nz1dr,13,9,6,0.771,187,0.1802,0.192
3253279,earthquake,2010-02-07T01:43:33.524Z,2013-07-09T14:16:00.000Z,176.05743,-38.20189,3.484,174.2981,ML,,GROPE,reviewed,,nz1dr,44,41,10,0.831,206,0.24673,0.148
3253268,earthquake,2010-02-07T01:16:27.663Z,2013-07-09T14:16:00.000Z,175.67525,-39.00371,1.542,5,ML,,GROPE,reviewed,,nz1dr,11,7,7,0.031,139,0.0347,0.206
3253266,earthquake,2010-02-07T01:14:09.592Z,2013-07-09T14:16:00.000Z,175.68805,-39.00582,1.512,5.1015,ML,,GROPE,reviewed,,nz1dr,10,7,7,0.030,123,0.0899,0.193
3263425,earthquake,2010-02-07T00:01:08.675Z,2013-07-09T14:38:00.000Z,176.8362,-39.73303,2.243,49.4518,ML,,GROPE,reviewed,,nz1dr,11,6,6,0.070,175,0.10566,0.154
3253242,earthquake,2010-02-07T00:00:19.753Z,2013-07-09T14:16:00.000Z,175.71437,-38.45678,2.985,174.5476,ML,,GROPE,reviewed,,nz1dr,17,13,10,1.068,248,0.28696,0.307
3253240,earthquake,2010-02-06T23:53:53.755Z,2013-07-09T14:16:00.000Z,175.96484,-40.73301,2.416,27.5253,ML,,GROPE,reviewed,,nz1dr,20,15,8,0.075,74,0.21437,0.122
3253239,earthquake,2010-02-06T23:51:26.645Z,2013-07-09T14:16:00.000Z,175.72829,-38.92743,1.4,5,ML,operator assigned,GROPE,reviewed,,nz1dr,8,5,3,0.056,153,0.08401,0.264
3253235,earthquake,2010-02-06T23:40:06.991Z,2013-07-09T14:16:00.000Z,176.15114,-37.83204,3.225,173.2848,ML,,GROPE,reviewed,,nz1dr,22,19,23,0.870,244,0.22241,0.256
3253233,earthquake,2010-02-06T23:30:26.925Z,2013-07-09T14:16:00.000Z,168.14612,-44.57022,3.693,87.8467,ML,,GROPE,reviewed,,nz1dr,20,13,13,0.189,166,0.14098,0.204
3253226,earthquake,2010-02-06T23:06:39.329Z,2013-07-09T14:16:00.000Z,177.56174,-39.31783,2.328,29.804,ML,,GROPE,reviewed,,nz1dr,13,10,7,0.306,211,0.22842,0.09
3253212,earthquake,2010-02-06T22:23:37.010Z,2013-07-09T14:16:00.000Z,169.65617,-44.05465,2.138,5,ML,operator assigned,GROPE,reviewed,,nz1dr,6,4,3,0.505,223,0.35316,0.257
3253208,earthquake,2010-02-06T22:09:18.036Z,2013-07-09T14:16:00.000Z,175.73228,-38.9304,1.385,5,ML,operator assigned,GROPE,reviewed,,nz1dr,5,4,4,0.055,175,0.0827,0.336
3253206,earthquake,2010-02-06T21:59:51.631Z,2013-07-09T14:16:00.000Z,177.19208,-39.27599,2.007,28.9239,ML,,GROPE,reviewed,,nz1dr,10,7,5,0.200,149,0.31886,0.091
3253187,earthquake,2010-02-06T21:00:38.565Z,2013-07-09T14:16:00.000Z,177.48225,-39.16892,2.086,28.9429,ML,,GROPE,reviewed,,nz1dr,16,12,7,0.208,129,0.2932,0.108
3253186,earthquake,2010-02-06T20:57:48.360Z,2013-07-09T14:16:00.000Z,178.72839,-38.44173,2.809,28.3481,ML,,GROPE,reviewed,,nz1dr,9,6,4,0.412,271,0.19438,0.191
3253178,earthquake,2010-02-06T20:41:22.845Z,2013-07-09T14:16:00.000Z,176.72203,-37.83227,1.797,5,ML,operator assigned,GROPE,reviewed,,nz1dr,12,9,8,0.133,220,0.16092,0.18
3253168,earthquake,2010-02-06T20:10:04.588Z,2013-07-09T14:16:00.000Z,175.74153,-38.91644,1.505,5,ML,operator assigned,GROPE,reviewed,,nz1dr,16,11,11,0.054,121,0.10448,0.25
3253150,earthquake,2010-02-06T19:19:18.671Z,2013-07-09T14:16:00.000Z,175.82008,-38.94096,1.499,5,ML,operator assigned,GROPE,reviewed,,nz1dr,11,6,6,0.048,158,0.08319,0.302
3253146,earthquake,2010-02-06T19:04:18.810Z,2013-07-09T14:16:00.000Z,170.78636,-43.19412,2.183,12,ML,operator assigned,GROPE,reviewed,,nz1dr,10,7,5,0.123,99,0.30598,0.09
3253143,earthquake,2010-02-06T18:56:52.716Z,2013-07-09T14:16:00.000Z,170.8054,-43.24971,2.308,5,ML,operator assigned,GROPE,reviewed,,nz1dr,12,8,7,0.181,96,0.26087,0.196
3253138,earthquake,2010-02-06T18:40:43.918Z,2013-07-09T14:16:00.000Z,175.77629,-38.93587,3.425,5,ML,operator assigned,GROPE,reviewed,,nz1dr,42,37,47,0.068,92,0.37024,0.277
3253132,earthquake,2010-02-06T18:23:12.395Z,2013-07-09T14:15:00.000Z,176.10683,-38.06498,1.565,5,ML,operator assigned,GROPE,reviewed,,nz1dr,9,5,4,0.117,231,0.1274,0.144
3253121,earthquake,2010-02-06T17:54:24.270Z,2013-07-09T14:15:00.000Z,178.00102,-38.76253,2.387,33,ML,operator assigned,GROPE,reviewed,,nz1dr,13,9,4,0.186,180,0.30364,0.105
3253109,earthquake,2010-02-06T17:19:18.616Z,2013-07-09T14:15:00.000Z,177.29567,-39.63356,2.084,12,ML,operator assigned,GROPE,reviewed,,nz1dr,9,6,5,0.171,273,0.32358,0.212
3253090,earthquake,2010-02-06T16:30:36.984Z,2013-07-09T14:15:00.000Z,178.26678,-38.18954,2.022,12,ML,operator assigned,GROPE,reviewed,,nz1dr,9,7,5,0.116,186,0.3373,0.163
3253080,earthquake,2010-02-06T16:05:58.144Z,2013-07-09T14:15:00.000Z,177.44244,-39.05949,2.044,31.0153,ML,,GROPE,reviewed,,nz1dr,5,3,2,0.183,265,0.03276,0.014
3253075,earthquake,2010-02-06T15:50:58.548Z,2013-07-09T14:15:00.000Z,176.84842,-38.30301,2.056,65.8015,ML,,GROPE,reviewed,,nz1dr,8,5,3,0.210,216,0.14098,0.269
3253073,earthquake,2010-02-06T15:39:35.343Z,2013-07-09T14:15:00.000Z,174.09586,-42.53766,2.037,33,ML,operator assigned,GROPE,reviewed,,nz1dr,7,4,3,1.175,271,0.20979,0.433
3263001,earthquake,2010-02-06T15:21:17.670Z,2013-07-09T15:45:00.000Z,173.61761,-39.27701,1.159,15.6277,ML,,GROPE,reviewed,,nz1dr,6,4,1,0.193,310,0.02009,
3253068,outside of network interest,2010-02-06T15:20:11.560Z,2013-07-09T14:15:00.000Z,179.46175,-34.79648,,33,,operator assigned,GROPE,reviewed,,nz1dr,6,3,,3.252,352,0.11877,
3253067,earthquake,2010-02-06T15:17:13.550Z,2013-07-09T14:15:00.000Z,175.43736,-40.95842,1.723,23.5996,ML,,GROPE,reviewed,,nz1dr,11,7,7,0.083,76,0.16488,0.224
3253063,earthquake,2010-02-06T15:07:02.773Z,2013-07-09T14:15:00.000Z,176.3642,-38.33744,1.381,2,ML,operator assigned,GROPE,reviewed,,nz1dr,10,7,5,0.084,91,0.21679,0.122
3253045,earthquake,2010-02-06T14:09:47.707Z,2013-07-09T14:15:00.000Z,175.64052,-40.96257,2.817,26.4918,ML,,GROPE,reviewed,,nz1dr,42,34,22,0.114,47,0.25082,0.152
3253019,earthquake,2010-02-06T13:02:21.994Z,2013-07-09T14:15:00.000Z,176.08757,-38.0671,1.979,5,ML,operator assigned,GROPE,reviewed,,nz1dr,18,13,7,0.132,67,0.23051,0.248
3262994,earthquake,2010-02-06T13:00:30.452Z,2013-07-09T14:36:00.000Z,177.25085,-37.09766,2.589,33,ML,operator assigned,GROPE,reviewed,,nz1dr,5,3,2,0.783,322,0.31354,0.086
3253012,earthquake,2010-02-06T12:41:56.822Z,2013-07-09T14:15:00.000Z,167.47978,-44.97135,2.035,66.4365,ML,,GROPE,reviewed,,nz1dr,11,7,7,0.435,202,0.16791,0.207
3253008,earthquake,2010-02-06T12:27:20.582Z,2013-07-09T14:15:00.000Z,172.08398,-42.45665,2.082,5,ML,operator assigned,GROPE,reviewed,,nz1dr,5,3,4,0.354,164,0.05256,0.206
3253005,earthquake,2010-02-06T12:21:37.878Z,2013-07-09T14:15:00.000Z,176.07678,-38.06465,2.001,5,ML,operator assigned,GROPE,reviewed,,nz1dr,21,14,9,0.139,68,0.1823,0.217
3253000,earthquake,2010-02-06T12:07:56.281Z,2013-07-09T14:15:00.000Z,174.32611,-40.09227,2.019,99.3198,ML,,GROPE,reviewed,,nz1dr,15,10,5,0.831,95,0.21519,0.218
3252996,earthquake,2010-02-06T11:53:58.122Z,2013-07-09T14:15:00.000Z,169.07771,-44.94901,1.872,7.6152,ML,,GROPE,reviewed,,nz1dr,8,5,5,0.128,110,0.16855,0.374
3252989,earthquake,2010-02-06T11:32:22.139Z,2013-07-09T14:15:00.000Z,175.72789,-39.80589,1.61,33,ML,operator assigned,GROPE,reviewed,,nz1dr,14,9,8,0.311,147,0.22219,0.174
3252980,earthquake,2010-02-06T10:59:40.641Z,2013-07-09T14:15:00.000Z,176.61665,-39.34252,2.081,26.2812,ML,,GROPE,reviewed,,nz1dr,18,13,11,0.120,118,0.36253,0.216
3252975,earthquake,2010-02-06T10:47:49.669Z,2013-07-09T14:15:00.000Z,175.31894,-39.23289,1.815,15.3547,ML,,GROPE,reviewed,,nz1dr,29,22,8,0.062,127,0.13731,0.083
3252972,earthquake,2010-02-06T10:42:24.554Z,2013-07-09T14:15:00.000Z,175.71155,-39.03344,1.241,5,ML,operator assigned,GROPE,reviewed,,nz1dr,8,6,7,0.058,175,0.02395,0.177
3252971,earthquake,2010-02-06T10:41:28.938Z,2013-07-09T14:15:00.000Z,177.04622,-38.06331,1.786,5,ML,operator assigned,GROPE,reviewed,,nz1dr,17,11,6,0.204,124,0.2399,0.215
3252958,earthquake,2010-02-06T09:59:06.607Z,2013-07-09T14:15:00.000Z,176.15958,-38.07754,1.326,3,ML,operator assigned,GROPE,reviewed,,nz1dr,5,3,1,0.087,244,0.09477,
3252956,earthquake,2010-02-06T09:48:38.123Z,2013-07-09T14:15:00.000Z,170.63954,-43.04007,2.149,18.0126,ML,,GROPE,reviewed,,nz1dr,6,4,4,0.080,208,0.17074,0.242
3252950,earthquake,2010-02-06T09:28:59.388Z,2013-07-09T14:15:00.000Z,174.08266,-39.64874,2.813,199.1393,ML,,GROPE,reviewed,,nz1dr,9,7,4,0.705,234,0.34813,0.357
3252930,earthquake,2010-02-06T08:44:55.076Z,2013-07-09T14:15:00.000Z,170.79991,-43.2631,2.294,5,ML,operator assigned,GROPE,reviewed,,nz1dr,8,6,9,0.193,97,0.08722,0.168
3252924,earthquake,2010-02-06T08:25:13.510Z,2013-07-09T14:15:00.000Z,172.0675,-42.45964,2.597,5,ML,operator assigned,GROPE,reviewed,,nz1dr,13,9,7,0.357,135,0.24681,0.27
3252923,earthquake,2010-02-06T08:21:48.991Z,2013-07-09T14:15:00.000Z,174.25436,-40.68016,2.517,57.7905,ML,,GROPE,reviewed,,nz1dr,17,14,5,0.281,186,0.24262,0.101
3252916,earthquake,2010-02-06T08:01:20.113Z,2013-07-09T14:14:00.000Z,178.39471,-38.59422,2.074,19.5555,ML,,GROPE,reviewed,,nz1dr,12,7,4,0.183,263,0.2838,0.196
3252942,earthquake,2010-02-06T07:48:10.726Z,2013-07-09T14:15:00.000Z,178.19211,-38.30279,2.484,5,ML,operator assigned,GROPE,reviewed,,nz1dr,10,8,5,0.183,163,0.20097,0.211
3252910,earthquake,2010-02-06T07:47:32.665Z,2013-07-09T14:14:00.000Z,178.55844,-38.2005,2.873,12,ML,operator assigned,GROPE,reviewed,,nz1dr,12,8,5,0.270,262,0.28138,0.099
3252909,earthquake,2010-02-06T07:43:20.133Z,2013-07-09T14:14:00.000Z,178.73195,-38.60611,2.597,33,ML,operator assigned,GROPE,reviewed,,nz1dr,13,9,5,0.429,247,0.34929,0.214
3252904,earthquake,2010-02-06T07:29:32.584Z,2013-07-09T14:14:00.000Z,178.1893,-38.27042,2.066,33,ML,operator assigned,GROPE,reviewed,,nz1dr,8,6,3,0.204,161,0.13409,0.216
3252882,earthquake,2010-02-06T06:26:14.512Z,2013-07-09T14:14:00.000Z,174.16432,-40.36581,3.001,80.1005,ML,,GROPE,reviewed,,nz1dr,54,49,14,0.475,98,0.25497,0.17
3252879,earthquake,2010-02-06T06:15:55.670Z,2013-07-09T14:14:00.000Z,177.63,-39.25508,1.902,25.9121,ML,,GROPE,reviewed,,nz1dr,7,5,2,0.234,269,0.38665,0.106
3252865,earthquake,2010-02-06T05:34:35.449Z,2013-07-09T14:14:00.000Z,166.97093,-45.93413,2.19,5,ML,operator assigned,GROPE,reviewed,,nz1dr,6,3,4,0.485,288,0.29415,0.198
3252849,earthquake,2010-02-06T04:48:14.559Z,2013-07-09T14:14:00.000Z,176.42072,-40.14942,2.045,58.517,ML,,GROPE,reviewed,,nz1dr,6,4,5,0.085,116,0.18859,0.225
3252846,earthquake,2010-02-06T04:40:28.051Z,2013-07-09T14:14:00.000Z,173.96776,-40.99627,2.366,5,ML,operator assigned,GROPE,reviewed,,nz1dr,15,12,14,0.196,85,0.27036,0.226
3252842,earthquake,2010-02-06T04:26:16.450Z,2013-07-09T14:14:00.000Z,169.42169,-43.73077,2.231,5,ML,operator assigned,GROPE,reviewed,,nz1dr,7,5,5,0.347,183,0.3668,0.162
3252833,earthquake,2010-02-06T03:58:35.435Z,2013-07-09T14:14:00.000Z,176.35768,-40.23512,1.831,22.2253,ML,,GROPE,reviewed,,nz1dr,8,5,5,0.160,137,0.21796,0.145
3252827,earthquake,2010-02-06T03:43:45.616Z,2013-07-09T14:14:00.000Z,165.54004,-47.0014,2.656,33,ML,operator assigned,GROPE,reviewed,,nz1dr,5,3,5,1.687,324,0.33573,0.23
3252825,earthquake,2010-02-06T03:36:55.285Z,2013-07-09T14:14:00.000Z,177.03572,-37.1652,3.145,136.6037,ML,,GROPE,reviewed,,nz1dr,11,8,19,0.838,268,0.15821,0.227
3252812,earthquake,2010-02-06T03:00:57.018Z,2013-07-09T14:14:00.000Z,173.274,-41.26014,2.583,101.7877,ML,,GROPE,reviewed,,nz1dr,9,5,2,0.090,116,0.1817,0.006
3252803,earthquake,2010-02-06T02:25:16.164Z,2013-07-09T14:14:00.000Z,173.97504,-40.32212,2.828,109.8864,ML,,GROPE,reviewed,,nz1dr,21,16,12,0.482,221,0.16757,0.203
3252800,earthquake,2010-02-06T02:20:23.378Z,2013-07-09T14:14:00.000Z,175.6143,-40.9338,2.09,26.3158,ML,,GROPE,reviewed,,nz1dr,13,9,9,0.083,71,0.09213,0.168
3252795,outside of network interest,2010-02-06T02:00:21.799Z,2013-07-09T14:14:00.000Z,179.84496,-34.69763,,301.0697,,,GROPE,reviewed,,nz1dr,14,10,,3.120,338,0.23965,
3252792,earthquake,2010-02-06T01:48:40.063Z,2013-07-09T14:14:00.000Z,175.10355,-39.24653,1.442,12,ML,operator assigned,GROPE,reviewed,,nz1dr,9,7,8,0.194,229,0.24483,0.109
3252788,earthquake,2010-02-06T01:34:40.993Z,2013-07-09T14:14:00.000Z,175.13512,-39.11572,2.157,30.7971,ML,,GROPE,reviewed,,nz1dr,22,17,5,0.239,131,0.15312,0.089
3252786,earthquake,2010-02-06T01:31:57.192Z,2013-07-09T14:14:00.000Z,175.27492,-40.99432,2.034,44.0809,ML,,GROPE,reviewed,,nz1dr,9,5,5,0.193,100,0.07957,0.237
3252767,earthquake,2010-02-06T00:34:39.831Z,2013-07-09T14:14:00.000Z,177.32463,-37.29436,2.596,112.4773,ML,,GROPE,reviewed,,nz1dr,6,3,2,0.589,312,0.02898,0.037
3252766,earthquake,2010-02-06T00:30:13.233Z,2013-07-09T14:14:00.000Z,175.77974,-39.52689,2.069,50.296,ML,,GROPE,reviewed,,nz1dr,15,12,3,0.120,135,0.16813,0.068
3252760,earthquake,2010-02-06T00:14:08.888Z,2013-07-09T14:14:00.000Z,168.16843,-44.3905,2.555,5,ML,operator assigned,GROPE,reviewed,,nz1dr,12,9,10,0.333,202,0.24666,0.252
3252747,earthquake,2010-02-05T23:41:14.638Z,2013-07-09T14:14:00.000Z,179.20224,-38.34384,2.936,33,ML,operator assigned,GROPE,reviewed,,nz1dr,7,4,5,0.792,313,0.33588,0.288
3252746,earthquake,2010-02-05T23:38:28.914Z,2013-07-09T14:14:00.000Z,176.77792,-41.42215,2.508,33,ML,operator assigned,GROPE,reviewed,,nz1dr,11,6,5,0.671,291,0.34197,0.402
3252744,earthquake,2010-02-05T23:33:12.145Z,2013-07-09T14:14:00.000Z,177.71455,-39.03106,1.902,25.8829,ML,,GROPE,reviewed,,nz1dr,8,5,2,0.033,133,0.32246,0.012
3252740,earthquake,2010-02-05T23:20:59.101Z,2013-07-09T14:14:00.000Z,175.80615,-38.92939,1.496,5,ML,operator assigned,GROPE,reviewed,,nz1dr,6,4,3,0.064,156,0.05942,0.256
3252723,earthquake,2010-02-05T22:36:48.590Z,2013-07-09T14:14:00.000Z,177.63042,-39.15599,2.114,21.2933,ML,,GROPE,reviewed,,nz1dr,12,9,5,0.136,158,0.21291,0.119
3263137,earthquake,2010-02-05T21:16:32.852Z,2013-07-09T14:37:00.000Z,177.52107,-37.77135,1.863,62.4629,ML,,GROPE,reviewed,,nz1dr,5,3,2,0.208,233,0.02256,0.147
3252699,earthquake,2010-02-05T21:14:10.554Z,2013-07-09T14:14:00.000Z,168.43755,-44.60931,1.914,5,ML,operator assigned,GROPE,reviewed,,nz1dr,5,3,3,0.468,188,0.06098,0.101
3252696,earthquake,2010-02-05T21:03:10.927Z,2013-07-09T14:14:00.000Z,177.5554,-37.77762,2.066,41.0064,ML,,GROPE,reviewed,,nz1dr,8,5,3,0.181,228,0.07318,0.097
3252690,earthquake,2010-02-05T20:47:35.940Z,2013-07-09T14:14:00.000Z,176.08304,-38.06628,1.896,5,ML,operator assigned,GROPE,reviewed,,nz1dr,10,6,4,0.135,164,0.15444,0.193
3252687,earthquake,2010-02-05T20:37:00.686Z,2013-07-09T14:14:00.000Z,176.08334,-38.05542,2.651,5,ML,operator assigned,GROPE,reviewed,,nz1dr,21,19,14,0.131,68,0.30143,0.234
3252678,earthquake,2010-02-05T20:11:36.415Z,2013-07-09T14:14:00.000Z,178.44955,-38.64003,3.003,26.1331,ML,,GROPE,reviewed,,nz1dr,13,11,4,0.245,225,0.27485,0.159
3252677,earthquake,2010-02-05T20:05:25.544Z,2013-07-09T14:14:00.000Z,171.40981,-43.08626,2.265,5,ML,operator assigned,GROPE,reviewed,,nz1dr,10,7,8,0.493,110,0.21819,0.215
3252664,earthquake,2010-02-05T19:24:11.820Z,2013-07-09T14:14:00.000Z,175.80684,-38.93252,1.583,6.4704,ML,,GROPE,reviewed,,nz1dr,14,10,11,0.061,129,0.13797,0.289
3252656,earthquake,2010-02-05T19:03:15.093Z,2013-07-09T14:14:00.000Z,176.07579,-38.05936,2.218,5,ML,operator assigned,GROPE,reviewed,,nz1dr,23,15,10,0.138,68,0.19357,0.182
3252655,earthquake,2010-02-05T19:01:37.982Z,2013-07-09T14:14:00.000Z,178.1163,-38.59134,1.599,30.286,ML,,GROPE,reviewed,,nz1dr,6,3,1,0.301,300,0.09908,
3252637,earthquake,2010-02-05T18:15:15.892Z,2013-07-09T14:14:00.000Z,178.27736,-38.21333,2.703,12,ML,operator assigned,GROPE,reviewed,,nz1dr,11,9,5,0.141,189,0.29018,0.159
3263128,earthquake,2010-02-05T18:03:17.058Z,2013-07-09T14:37:00.000Z,168.43437,-44.17399,2.164,5,ML,operator assigned,GROPE,reviewed,,nz1dr,11,7,7,0.271,202,0.3923,0.209
3252634,earthquake,2010-02-05T18:03:10.659Z,2013-07-09T14:14:00.000Z,178.16174,-39.23195,2.444,12,ML,operator assigned,GROPE,reviewed,,nz1dr,10,6,3,0.213,320,0.22247,0.239
3252628,earthquake,2010-02-05T17:43:36.211Z,2013-07-09T14:14:00.000Z,167.03737,-45.077,2.199,12,ML,operator assigned,GROPE,reviewed,,nz1dr,7,3,4,0.398,250,0.32595,0.207
3263125,earthquake,2010-02-05T17:42:04.772Z,2013-07-09T14:37:00.000Z,174.4649,-39.81081,2.556,113.5894,ML,,GROPE,reviewed,,nz1dr,12,7,3,0.999,206,0.17016,0.301
3252623,earthquake,2010-02-05T17:25:58.807Z,2013-07-09T14:14:00.000Z,178.13782,-39.1961,2.641,12,ML,operator assigned,GROPE,reviewed,,nz1dr,8,5,2,0.184,314,0.30851,0.23
3252620,earthquake,2010-02-05T17:18:04.749Z,2013-07-09T14:14:00.000Z,175.78941,-38.276,2.971,139.2854,ML,,GROPE,reviewed,,nz1dr,12,8,8,1.046,256,0.31016,0.303
3252615,earthquake,2010-02-05T17:02:02.974Z,2013-07-09T14:14:00.000Z,166.73518,-45.313,2.292,24.1076,ML,,GROPE,reviewed,,nz1dr,7,4,4,0.332,288,0.05791,0.222
3252612,earthquake,2010-02-05T16:53:57.950Z,2013-07-09T14:14:00.000Z,174.57364,-41.43344,2.029,19.8703,ML,,GROPE,reviewed,,nz1dr,24,16,17,0.157,136,0.18621,0.208
3263116,earthquake,2010-02-05T16:52:17.607Z,2013-07-09T14:37:00.000Z,166.61249,-45.45685,2.084,12,ML,operator assigned,GROPE,reviewed,,nz1dr,5,3,2,0.381,330,0.09488,0.213
3252611,earthquake,2010-02-05T16:51:17.583Z,2013-07-09T14:14:00.000Z,176.02908,-40.61583,1.979,28.9556,ML,,GROPE,reviewed,,nz1dr,20,11,10,0.074,56,0.2716,0.219
3252608,earthquake,2010-02-05T16:44:06.879Z,2013-07-09T14:14:00.000Z,178.89427,-38.14178,2.285,33,ML,operator assigned,GROPE,reviewed,,nz1dr,7,4,3,0.507,298,0.16007,0.086
3252607,earthquake,2010-02-05T16:39:40.899Z,2013-07-09T14:14:00.000Z,174.06662,-39.52925,2.544,132.18,ML,,GROPE,reviewed,,nz1dr,12,6,3,1.620,263,0.17946,0.358
3252592,earthquake,2010-02-05T15:53:05.630Z,2013-07-09T14:14:00.000Z,178.72412,-38.98119,2.236,33,ML,operator assigned,GROPE,reviewed,,nz1dr,10,7,3,0.639,287,0.1768,0.072
3263110,earthquake,2010-02-05T15:47:33.626Z,2013-07-09T14:37:00.000Z,177.29602,-39.67658,2.281,12,ML,operator assigned,GROPE,reviewed,,nz1dr,14,9,10,0.170,199,0.31987,0.16
3252590,earthquake,2010-02-05T15:47:11.840Z,2013-07-09T14:13:00.000Z,177.70334,-38.63005,1.399,33.2117,ML,,GROPE,reviewed,,nz1dr,6,3,1,0.090,174,0.06259,
3252579,earthquake,2010-02-05T15:21:51.379Z,2013-07-09T14:13:00.000Z,177.49117,-39.64557,1.797,5,ML,operator assigned,GROPE,reviewed,,nz1dr,6,4,3,0.320,290,0.1544,0.22
3252578,earthquake,2010-02-05T15:17:46.396Z,2013-07-09T14:13:00.000Z,178.17981,-40.21571,2.491,33,ML,operator assigned,GROPE,reviewed,,nz1dr,12,9,7,1.013,263,0.1687,0.219
3252575,earthquake,2010-02-05T15:06:59.637Z,2013-07-09T14:13:00.000Z,166.93918,-45.56242,2.843,53.0536,ML,,GROPE,reviewed,,nz1dr,14,10,12,0.179,248,0.08245,0.182
3252571,earthquake,2010-02-05T14:56:13.085Z,2013-07-09T14:13:00.000Z,173.28091,-41.44535,2.413,78.6892,ML,,GROPE,reviewed,,nz1dr,16,12,5,0.238,96,0.26024,0.286
3263102,earthquake,2010-02-05T14:52:10.993Z,2013-07-09T14:37:00.000Z,178.05641,-39.12528,2.393,21.3919,ML,,GROPE,reviewed,,nz1dr,18,13,9,0.120,265,0.32196,0.085
3252569,earthquake,2010-02-05T14:51:01.597Z,2013-07-09T14:13:00.000Z,168.72337,-44.10795,2.286,5,ML,operator assigned,GROPE,reviewed,,nz1dr,14,10,10,0.055,189,0.34301,0.218
3252568,earthquake,2010-02-05T14:48:18.368Z,2013-07-09T14:13:00.000Z,176.61139,-40.05289,1.755,46.9108,ML,,GROPE,reviewed,,nz1dr,13,7,7,0.132,91,0.14409,0.146
3252561,earthquake,2010-02-05T14:30:46.827Z,2013-07-09T14:13:00.000Z,176.41089,-40.20052,1.51,50.7359,ML,,GROPE,reviewed,,nz1dr,9,5,4,0.136,102,0.15116,0.205
3252556,earthquake,2010-02-05T14:14:19.973Z,2013-07-09T14:13:00.000Z,177.96538,-39.16859,1.914,25.1233,ML,,GROPE,reviewed,,nz1dr,9,6,3,0.048,306,0.33908,0.092
3252550,earthquake,2010-02-05T14:02:50.101Z,2013-07-09T14:13:00.000Z,176.07585,-38.0596,2.214,5,ML,operator assigned,GROPE,reviewed,,nz1dr,23,17,8,0.138,62,0.16341,0.204
3252549,earthquake,2010-02-05T14:00:52.560Z,2013-07-09T14:13:00.000Z,177.65323,-39.11346,2.526,25.1048,ML,,GROPE,reviewed,,nz1dr,23,18,6,0.091,117,0.21906,0.107
3252535,earthquake,2010-02-05T13:22:09.614Z,2013-07-09T14:13:00.000Z,177.99004,-36.05479,3.713,211.1143,ML,,GROPE,reviewed,,nz1dr,21,17,30,1.528,311,0.19921,0.221
3252531,earthquake,2010-02-05T13:10:27.138Z,2013-07-09T14:13:00.000Z,177.59576,-39.37414,1.798,28.2672,ML,,GROPE,reviewed,,nz1dr,10,7,3,0.326,185,0.29946,0.136
3252522,earthquake,2010-02-05T12:47:27.081Z,2013-07-09T14:13:00.000Z,174.77882,-40.89978,2.867,46.646,ML,,GROPE,reviewed,,nz1dr,37,30,16,0.106,129,0.1863,0.174
3262973,earthquake,2010-02-05T12:37:45.346Z,2013-07-09T14:36:00.000Z,167.16075,-45.14478,2.149,97.5944,ML,,GROPE,reviewed,,nz1dr,7,4,4,0.322,228,0.25293,0.192
3252518,earthquake,2010-02-05T12:35:37.569Z,2013-07-09T14:13:00.000Z,175.93562,-38.84198,1.553,5,ML,operator assigned,GROPE,reviewed,,nz1dr,7,4,4,0.130,163,0.18661,0.229
